169;2;West Station 69;53.614886;22.377612;39
170;2;Station Station 70;40.551159;-0.510582;34
171;2;West Station 71;49.700568;14.697803;45
172;2;Square Station 72;48.615423;17.567593;35
173;2;Square Station 73;45.091312;3.800533;15
174;2;Mall Station 74;53.554337;13.701906;42
175;2;Gardens Station 75;54.271949;16.681299;23
176;2;East Station 76;41.514739;23.492741;50
177;2;Gardens Station 77;48.516967;-4.282991;18
178;2;Terminal Station 78;46.028924;-9.106132;21
179;2;Main Station 79;45.192506;18.483658;36
180;2;South Station 80;42.765236;8.199499;41
181;2;Park Station 81;45.998665;13.38722;42
182;2;Terminal Station 82;46.643894;-8.831903;31
183;2;Mall Station 83;42.910463;11.694054;33
184;2;Terminal Station 84;42.76557;3.044001;36
185;2;East Station 85;42.206602;-0.285496;27
186;2;University Station 86;54.938571;-0.441384;25
187;2;Park Station 87;45.685877;13.228788;40
188;2;Station Station 88;42.118414;1.933682;19
189;2;North Station 89;47.566225;14.540851;50
190;2;Plaza Station 90;49.700098;-1.582109;48
191;2;Plaza Station 91;46.964319;10.182424;36
192;2;Square Station 92;45.054868;23.506573;16
193;2;Terminal Station 93;41.283111;4.937661;30
194;2;Gardens Station 94;40.771309;9.84197;34
195;2;South Station 95;50.533147;1.618494;46
196;2;University Station 96;52.017197;2.978594;24
197;2;Main Station 97;40.178899;22.071753;20
198;2;Gardens Station 98;40.751022;5.191278;17
199;2;University Station 99;47.255536;8.255764;33
200;2;Square Station 100;53.995619;12.178678;35
201;3;Station Station 1;47.381865;23.448362;32
202;3;Park Station 2;43.29751;5.67852;29
203;3;Square Station 3;45.231211;14.683066;18
204;3;Mall Station 4;54.788598;23.119963;49
205;3;Terminal Station 5;45.707928;5.892388;18
206;3;West Station 6;52.568142;9.206682;39
207;3;North Station 7;43.812999;12.527345;38
208;3;Gardens Station 8;42.666182;-5.48261;36
209;3;North Station 9;50.798258;8.496681;27
210;3;East Station 10;40.591648;-7.142382;24
211;3;University Station 11;40.0271;12.536592;40
212;3;East Station 12;49.042214;-6.303452;15
213;3;Plaza Station 13;48.646976;19.999904;22
214;3;Square Station 14;51.103841;-1.66592;42
215;3;Central Station 15;49.073247;13.93489;29
216;3;East Station 16;52.969193;7.220236;46
217;3;Square Station 17;46.958332;22.154264;19
218;3;Gardens Station 18;50.533382;10.738771;14
219;3;Square Station 19;47.158056;21.474596;26
220;3;Mall Station 20;49.062058;19.132055;13
221;3;Main Station 21;40.989328;-3.861903;35
222;3;Mall Station 22;50.057814;18.431969;39
223;3;Gardens Station 23;42.483516;9.072289;17
224;3;Park Station 24;42.827642;-6.351048;45
225;3;Plaza Station 25;50.138472;14.207221;36
226;3;Mall Station 26;50.157381;19.56039;31
227;3;University Station 27;53.152416;-3.731489;47
228;3;University Station 28;44.384293;20.416977;10
229;3;Terminal Station 29;41.468775;-8.501998;11
230;3;Station Station 30;47.676938;3.306919;34
231;3;Park Station 31;47.070801;2.318315;32
232;3;Central Station 32;43.682764;-1.764285;50
233;3;Square Station 33;49.884215;-1.856971;33
234;3;Terminal Station 34;44.307513;3.546763;42
235;3;Central Station 35;54.452152;2.699618;15
236;3;Square Station 36;52.322168;16.566187;36
237;3;West Station 37;46.129528;-2.560863;11
238;3;University Station 38;53.733867;12.936802;43
239;3;Station Station 39;44.651428;7.188932;14
240;3;East Station 40;44.861489;7.155102;10
241;3;North Station 41;47.445137;2.691765;29
242;3;Square Station 42;47.431115;18.101134;34
243;3;Terminal Station 43;47.478149;4.396911;34
244;3;Plaza Station 44;45.546242;2.985364;26
245;3;Gardens Station 45;44.402598;-4.951673;40
246;3;Square Station 46;49.708752;17.017604;35
247;3;Plaza Station 47;44.604017;9.2352;36
248;3;East Station 48;40.364849;7.639372;17
249;3;West Station 49;53.867575;-7.744996;48
250;3;Mall Station 50;45.897358;21.795256;43
251;3;Terminal Station 51;40.676207;14.397676;36
252;3;Gardens Station 52;45.354982;3.381858;42
253;3;North Station 53;45.512534;20.576292;19
254;3;Station Station 54;47.734992;-7.264492;19
255;3;Main Station 55;47.357279;2.43996;39
256;3;South Station 56;53.249496;6.376542;12
257;3;Station Station 57;42.242168;14.899273;19
258;3;Park Station 58;48.171184;-0.947765;26
259;3;Plaza Station 59;52.203961;17.235422;41
260;3;Mall Station 60;48.629587;15.000208;42
261;3;Square Station 61;53.770373;5.361604;33
262;3;Gardens Station 62;41.624336;-5.040402;42
263;3;Station Station 63;42.245678;12.920601;30
264;3;North Station 64;50.730075;-7.652941;19
265;3;West Station 65;40.132754;-5.370887;41
266;3;University Station 66;42.998946;-2.885353;33
267;3;Square Station 67;50.401677;-5.848077;17
268;3;Station Station 68;42.523209;-1.761674;14
269;3;South Station 69;46.73974;-4.782589;17
270;3;Terminal Station 70;48.789971;9.556852;39
271;3;University Station 71;52.539904;4.548868;19
272;3;South Station 72;47.692493;13.337702;28
273;3;Main Station 73;43.776957;23.916937;37
274;3;Terminal Station 74;49.422627;24.393813;30
275;3;Plaza Station 75;43.750621;20.395452;46
276;3;East Station 76;48.269409;17.705842;12
277;3;Main Station 77;40.515866;3.325464;28
278;3;West Station 78;44.762314;17.72166;22
279;3;Central Station 79;50.702949;-2.068464;38
280;3;Plaza Station 80;46.169589;11.655496;25
281;3;Gardens Station 81;49.897605;1.421698;10
282;3;University Station 82;44.064691;1.023558;20
283;3;Gardens Station 83;50.070387;14.640147;24
284;3;University Station 84;44.742474;-0.483069;27
285;3;Square Station 85;48.141837;22.270234;25
286;3;Terminal Station 86;51.711435;22.381586;20
287;3;Plaza Station 87;46.092009;5.382606;31
288;3;Main Station 88;48.727311;18.183243;34
289;3;Plaza Station 89;45.691321;16.14472;36
290;3;Terminal Station 90;44.043894;-4.835091;10
291;3;University Station 91;46.466935;10.839381;18
292;3;Station Station 92;44.871456;2.958558;37
293;3;Park Station 93;48.64941;3.69834;23
294;3;Terminal Station 94;46.919687;11.764175;50
295;3;Gardens Station 95;44.231822;1.3882;47
296;3;South Station 96;42.569688;19.741108;35
297;3;North Station 97;54.043019;24.260285;25
298;3;Square Station 98;53.258817;20.778332;50
299;3;Park Station 99;46.998856;18.577166;20
300;3;Station Station 100;54.356922;-5.850411;13
301;4;South Station 1;44.086546;16.481847;41
302;4;East Station 2;41.030534;8.960252;27
303;4;Terminal Station 3;45.872418;13.481089;44
304;4;Park Station 4;43.499916;20.603402;35
305;4;West Station 5;47.788717;4.361536;44
306;4;South Station 6;44.995204;4.044871;36
307;4;University Station 7;47.983016;9.929387;48
308;4;Main Station 8;40.012646;-9.293469;16
309;4;Square Station 9;45.436445;-3.523317;40
310;4;Station Station 10;45.313304;14.940862;14
311;4;Central Station 11;40.284445;20.171617;17
312;4;University Station 12;41.116254;-0.340747;50
313;4;East Station 13;49.581626;19.090607;31
314;4;Park Station 14;47.047466;13.701539;41
315;4;North Station 15;51.516123;-7.694265;13
316;4;Square Station 16;53.529405;20.216276;18
317;4;Terminal Station 17;41.667633;5.195683;24
318;4;Mall Station 18;46.107063;20.757028;48
319;4;Terminal Station 19;45.015919;6.607309;35
320;4;West Station 20;44.964762;23.761822;33
321;4;Park Station 21;53.170204;8.647234;33
322;4;Main Station 22;40.990113;7.140491;20
323;4;East Station 23;53.447106;-2.174064;22
324;4;South Station 24;51.399628;12.966355;17
325;4;Central Station 25;53.139304;-4.634317;21
326;4;South Station 26;42.557974;-2.589586;14
327;4;South Station 27;49.704838;12.641907;32
328;4;Mall Station 28;47.740287;0.663876;30
329;4;Central Station 29;47.430959;4.01317;38
330;4;East Station 30;50.739001;-7.255253;48
331;4;Main Station 31;51.475637;-9.045354;38
332;4;South Station 32;54.425565;18.693055;24
333;4;South Station 33;43.075701;9.287373;27
334;4;North Station 34;45.884586;22.393006;42
335;4;Park Station 35;48.900485;-3.565676;28
336;4;North Station 36;43.72962;1.301006;21
337;4;East Station 37;46.476985;10.967195;16
338;4;Gardens Station 38;40.545198;23.193233;26
339;4;University Station 39;44.412961;17.470116;28
340;4;Park Station 40;49.081295;10.592753;47
341;4;Central Station 41;40.194049;13.526586;24
342;4;Gardens Station 42;52.569905;0.179317;48
343;4;North Station 43;47.643014;-6.599852;30
344;4;Park Station 44;51.508222;-0.135763;19
345;4;University Station 45;40.062856;20.670116;18
346;4;Square Station 46;54.442789;12.767578;49
347;4;Gardens Station 47;53.349463;-9.648425;10
348;4;South Station 48;48.05775;19.551905;41
349;4;Station Station 49;54.443518;14.957898;23
350;4;Station Station 50;53.670293;6.078701;14
351;4;West Station 51;43.261175;18.639645;14
352;4;Station Station 52;40.920236;3.962665;24
353;4;Central Station 53;50.028861;-6.821265;13
354;4;Gardens Station 54;45.50504;10.317925;35
355;4;Plaza Station 55;54.767992;24.842962;47
356;4;Square Station 56;44.721608;-9.237359;17
357;4;Mall Station 57;42.84083;-1.624342;36
358;4;South Station 58;47.021705;7.671739;49
359;4;Terminal Station 59;52.640745;18.409532;37
360;4;Square Station 60;44.80743;-7.29187;17
361;4;South Station 61;45.714277;17.439928;24
362;4;Main Station 62;44.898695;-7.779991;19
363;4;North Station 63;45.728657;-5.642057;34
364;4;South Station 64;41.426606;-4.270313;42
365;4;North Station 65;49.37907;-9.4631;24
366;4;Main Station 66;46.81854;-4.728503;29
367;4;University Station 67;54.530679;5.41212;50
368;4;East Station 68;41.815504;23.935178;40
369;4;Plaza Station 69;44.871179;-2.279771;34
370;4;University Station 70;40.22846;-6.159694;29
371;4;Mall Station 71;52.726706;-8.101878;39
372;4;East Station 72;54.332958;-3.079823;34
373;4;East Station 73;47.898547;1.72072;35
374;4;Plaza Station 74;49.820686;1.465326;46
375;4;Square Station 75;44.050335;7.536248;12
376;4;Park Station 76;48.721137;13.225416;26
377;4;Station Station 77;48.828848;2.199841;19
378;4;Central Station 78;47.216625;7.633662;18
379;4;Gardens Station 79;46.675974;18.543908;18
380;4;Park Station 80;48.427807;5.933787;43
381;4;Station Station 81;47.064114;-5.846545;34
382;4;North Station 82;42.991706;15.572252;36
383;4;Gardens Station 83;40.19208;-6.226617;25
384;4;Mall Station 84;50.796475;-8.699002;11
385;4;West Station 85;52.653798;13.141333;31
386;4;Terminal Station 86;42.489787;14.969093;14
387;4;Square Station 87;53.411812;9.470659;10
388;4;Plaza Station 88;43.84192;-6.424261;32
389;4;Plaza Station 89;49.061889;2.743845;14
390;4;Main Station 90;51.961734;0.154534;40
391;4;South Station 91;45.198828;7.141161;19
392;4;University Station 92;42.396761;6.389532;30
393;4;Main Station 93;53.511679;-7.259119;13
394;4;West Station 94;52.031237;-1.630712;46
395;4;Square Station 95;45.960275;13.882759;26
396;4;Gardens Station 96;48.0966;-8.505918;43
397;4;Gardens Station 97;41.75048;-2.965523;27
398;4;Mall Station 98;43.404164;-3.814831;19
399;4;Terminal Station 99;49.321577;14.991707;19
400;4;South Station 100;53.56051;7.485199;22
401;5;West Station 1;46.098991;4.73781;26
402;5;East Station 2;51.06006;6.413153;45
403;5;Plaza Station 3;48.265995;13.369545;34
404;5;Terminal Station 4;49.359282;23.20905;28
405;5;University Station 5;50.058163;10.947296;32
406;5;Main Station 6;51.171277;19.378207;48
407;5;Central Station 7;45.601599;-1.011574;49
408;5;South Station 8;51.517023;-0.881977;30
409;5;Main Station 9;47.852934;21.732863;50
410;5;Mall Station 10;51.234831;24.469904;44
411;5;Gardens Station 11;51.584367;1.415554;43
412;5;Mall Station 12;46.64554;8.371199;47
413;5;Gardens Station 13;41.337855;-3.054177;29
414;5;West Station 14;52.562688;-2.519239;18
415;5;University Station 15;43.124753;17.713866;44
416;5;University Station 16;42.986597;16.506152;44
417;5;Plaza Station 17;50.009853;2.095378;34
418;5;Mall Station 18;47.247669;-7.566614;14
419;5;Gardens Station 19;50.557284;16.102227;15
420;5;Gardens Station 20;42.307678;19.899755;22
421;5;Station Station 21;49.309546;13.609581;45
422;5;South Station 22;53.519686;8.760334;22
423;5;Mall Station 23;40.812927;5.545913;22
424;5;East Station 24;42.87784;13.040494;35
425;5;Central Station 25;46.433068;19.572334;42
426;5;Gardens Station 26;44.19847;5.016095;33
427;5;West Station 27;45.041579;7.488154;29
428;5;West Station 28;46.987604;16.599759;39
429;5;Station Station 29;52.716136;-3.540317;16
430;5;South Station 30;40.501527;19.103828;42
431;5;Mall Station 31;51.662439;12.762319;23
432;5;South Station 32;44.847206;16.754373;18
433;5;Square Station 33;53.444443;18.117342;43
434;5;Park Station 34;54.295996;23.794879;34
435;5;Terminal Station 35;52.408195;11.341546;13
436;5;East Station 36;40.021535;11.513787;21
437;5;North Station 37;46.565233;-1.317223;16
438;5;Square Station 38;46.685658;-0.565485;47
439;5;West Station 39;50.058389;20.368393;49
440;5;Gardens Station 40;49.142758;0.987057;29
441;5;University Station 41;54.580925;10.027317;22
442;5;North Station 42;52.047231;-0.486047;46
443;5;Terminal Station 43;40.875326;-8.458086;18
444;5;North Station 44;46.35743;-8.575391;31
445;5;Central Station 45;46.585647;-0.205259;18
446;5;Park Station 46;50.127324;23.083896;29
447;5;Plaza Station 47;45.852378;15.078415;43
448;5;Mall Station 48;40.520292;1.608211;39
449;5;University Station 49;45.873573;0.324686;44
450;5;Central Station 50;53.323581;19.242638;26
451;5;Central Station 51;48.363526;-7.693785;38
452;5;South Station 52;41.431343;3.23263;33
453;5;Square Station 53;41.771205;-2.354005;15
454;5;Park Station 54;52.731366;-1.356362;37
455;5;Mall Station 55;44.201779;2.186542;29
456;5;Park Station 56;49.676266;-8.085365;17
457;5;Main Station 57;51.995051;12.952334;41
458;5;Mall Station 58;49.315437;10.533693;23
459;5;South Station 59;49.417056;23.926039;31
460;5;Mall Station 60;42.344523;1.439743;21
461;5;Station Station 61;49.172947;21.252231;19
462;5;West Station 62;40.246062;-2.377079;31
463;5;North Station 63;52.991612;-8.546517;47
464;5;South Station 64;51.081121;0.94666;29
465;5;Mall Station 65;50.077162;20.02517;49
466;5;Main Station 66;54.364531;24.472493;21
467;5;Central Station 67;43.747287;5.459155;38
468;5;North Station 68;48.014036;18.195493;48
469;5;South Station 69;54.801358;-2.757111;23
470;5;Main Station 70;51.00698;9.544973;13
471;5;Gardens Station 71;42.496674;-2.39708;39
472;5;Park Station 72;48.483167;1.435093;45
473;5;West Station 73;44.880439;6.13982;48
474;5;Main Station 74;45.215685;-5.312148;46
475;5;East Station 75;54.702122;18.701881;20
476;5;East Station 76;44.141837;13.245003;10
477;5;Gardens Station 77;47.466171;8.743686;32
478;5;Terminal Station 78;48.80681;-6.407549;21
479;5;West Station 79;45.318164;16.776074;39
480;5;Plaza Station 80;51.175336;-8.817394;30
481;5;Gardens Station 81;41.281171;-4.853188;39
482;5;Central Station 82;48.676804;5.694772;26
483;5;Main Station 83;46.262524;-8.275162;33
484;5;South Station 84;47.601358;-4.411458;33
485;5;East Station 85;45.029595;-0.428146;46
486;5;Gardens Station 86;47.63716;4.451033;22
487;5;Park Station 87;47.691305;-4.015574;43
488;5;Mall Station 88;45.977689;2.169407;44
489;5;Plaza Station 89;40.54097;-2.618359;10
490;5;Mall Station 90;42.821367;-3.921874;31
491;5;Terminal Station 91;43.66085;-4.436374;26
492;5;Square Station 92;45.526974;22.725488;50
493;5;University Station 93;52.020865;15.769011;28
494;5;Park Station 94;53.479025;19.25102;29
495;5;Park Station 95;41.546019;-7.502296;23
496;5;Mall Station 96;53.792944;5.682529;48
497;5;North Station 97;49.935877;0.659314;21
498;5;Station Station 98;41.277148;19.28544;30
499;5;Terminal Station 99;54.061051;9.172775;25
500;5;North Station 100;48.871752;20.119796;28
501;6;Gardens Station 1;43.967225;15.599269;11
502;6;Main Station 2;52.561545;-9.693605;14
503;6;Plaza Station 3;43.98936;2.463244;33
504;6;Terminal Station 4;47.641066;6.01204;49
505;6;Station Station 5;45.633322;21.638502;25
506;6;Central Station 6;47.099778;15.743574;30
507;6;East Station 7;48.26405;23.15103;21
508;6;Central Station 8;49.603712;15.700209;37
509;6;Square Station 9;44.654118;-0.597186;25
510;6;Station Station 10;43.6285;11.741861;32
511;6;East Station 11;43.588929;19.593321;28
512;6;Terminal Station 12;40.738773;22.987803;15
513;6;Terminal Station 13;51.588119;5.180984;31
514;6;North Station 14;41.896905;20.770362;13
515;6;West Station 15;48.696443;5.781113;47
516;6;Terminal Station 16;46.606742;17.59261;37
517;6;Square Station 17;48.887023;-6.525904;20
518;6;Station Station 18;41.019838;14.301088;26
519;6;Gardens Station 19;42.488984;23.239503;40
520;6;West Station 20;50.539928;7.367915;41
521;6;Main Station 21;40.039598;-5.210857;20
522;6;East Station 22;42.299489;-5.532274;12
523;6;East Station 23;52.917681;-3.654754;40
524;6;Station Station 24;52.318852;12.160817;12
525;6;Station Station 25;50.191762;15.960273;25
526;6;Gardens Station 26;51.257335;3.983489;18
527;6;Central Station 27;46.210592;-4.344105;21
528;6;Square Station 28;41.915785;13.25952;46
529;6;Central Station 29;47.522152;17.742118;38
530;6;North Station 30;51.920681;-1.823048;39
531;6;Square Station 31;47.953814;17.761544;21
532;6;University Station 32;53.1419;17.347914;44
533;6;Terminal Station 33;40.372635;13.995252;43
534;6;Gardens Station 34;46.70712;5.431986;39
535;6;Park Station 35;48.892537;-2.465452;28
536;6;Mall Station 36;45.914362;23.139816;13
537;6;Square Station 37;45.907804;18.416936;20
538;6;University Station 38;50.444733;19.551812;20
539;6;Station Station 39;45.140228;12.065336;43
540;6;Terminal Station 40;48.962508;16.297385;30
541;6;North Station 41;41.761394;13.014207;41
542;6;Park Station 42;53.91264;2.763156;19
543;6;Main Station 43;54.243652;7.687577;25
544;6;Main Station 44;45.035183;-1.320567;42
545;6;Terminal Station 45;40.103967;17.595234;23
546;6;South Station 46;47.979505;8.745403;36
547;6;West Station 47;43.458243;12.357028;48
548;6;Terminal Station 48;51.748096;0.098679;12
549;6;East Station 49;48.8712;11.906477;43
550;6;Mall Station 50;48.590335;17.026996;28
551;6;Central Station 51;47.71171;20.16009;49
552;6;Square Station 52;47.873372;3.062946;47
553;6;North Station 53;53.98316;3.00087;20
554;6;West Station 54;43.081794;1.518403;14
555;6;North Station 55;50.694209;15.055163;10
556;6;South Station 56;45.526545;16.447748;25
557;6;Mall Station 57;50.55473;5.824518;40
558;6;Station Station 58;46.42811;20.649683;33
559;6;East Station 59;41.279907;9.65942;38
560;6;Main Station 60;49.247577;15.682666;20
561;6;North Station 61;50.344487;15.736285;12
562;6;West Station 62;44.450912;-1.011207;31
563;6;Main Station 63;42.526004;10.718289;47
564;6;Park Station 64;53.594412;9.891481;30
565;6;Central Station 65;47.201932;20.694874;38
566;6;West Station 66;51.692987;-3.204115;24
567;6;Central Station 67;51.29824;-7.15076;27
568;6;North Station 68;42.472241;22.19342;16
569;6;Mall Station 69;48.376851;-3.685857;36
570;6;University Station 70;49.517415;14.672986;28
571;6;South Station 71;51.570545;18.442784;43
572;6;Terminal Station 72;46.496899;7.956982;43
573;6;West Station 73;43.331804;19.652428;25
574;6;Square Station 74;40.463246;13.699628;16
575;6;Main Station 75;53.054311;11.372201;16
576;6;Central Station 76;54.511771;19.364332;22
577;6;East Station 77;46.344538;18.522119;25
578;6;Plaza Station 78;48.357477;-3.510012;42
579;6;Square Station 79;40.086801;-5.644576;42
580;6;Gardens Station 80;48.310384;-1.028487;40
581;6;West Station 81;46.328023;23.500648;28
582;6;North Station 82;40.952618;0.480556;33
583;6;Central Station 83;41.129084;10.729511;50
584;6;University Station 84;50.093204;21.49163;35
585;6;Central Station 85;40.035601;18.952651;14
586;6;East Station 86;41.510462;4.428705;40
587;6;West Station 87;49.368125;17.591;14
588;6;University Station 88;48.711515;21.092409;28
589;6;Station Station 89;45.274295;-7.397168;32
590;6;South Station 90;42.767468;1.04168;12
591;6;Gardens Station 91;40.399115;22.567324;39
592;6;East Station 92;45.526429;3.345438;41
593;6;Station Station 93;44.405284;19.16336;41
594;6;Main Station 94;54.298741;-7.775359;12
595;6;West Station 95;43.077667;-9.988704;12
596;6;Mall Station 96;47.297309;-1.387606;20
597;6;Park Station 97;51.97321;2.73544;32
