81;0;Friday;21;1;January;1;2022;0;0
82;6;Friday;21;1;January;1;2022;0;0
83;12;Friday;21;1;January;1;2022;0;0
84;18;Friday;21;1;January;1;2022;0;0
85;0;Saturday;22;1;January;1;2022;1;0
86;6;Saturday;22;1;January;1;2022;1;0
87;12;Saturday;22;1;January;1;2022;1;0
88;18;Saturday;22;1;January;1;2022;1;0
89;0;Sunday;23;1;January;1;2022;1;0
90;6;Sunday;23;1;January;1;2022;1;0
91;12;Sunday;23;1;January;1;2022;1;0
92;18;Sunday;23;1;January;1;2022;1;0
93;0;Monday;24;1;January;1;2022;0;0
94;6;Monday;24;1;January;1;2022;0;0
95;12;Monday;24;1;January;1;2022;0;0
96;18;Monday;24;1;January;1;2022;0;0
97;0;Tuesday;25;1;January;1;2022;0;0
98;6;Tuesday;25;1;January;1;2022;0;0
99;12;Tuesday;25;1;January;1;2022;0;0
100;18;Tuesday;25;1;January;1;2022;0;0
101;0;Wednesday;26;1;January;1;2022;0;1
102;6;Wednesday;26;1;January;1;2022;0;0
103;12;Wednesday;26;1;January;1;2022;0;0
104;18;Wednesday;26;1;January;1;2022;0;0
105;0;Thursday;27;1;January;1;2022;0;0
106;6;Thursday;27;1;January;1;2022;0;0
107;12;Thursday;27;1;January;1;2022;0;0
108;18;Thursday;27;1;January;1;2022;0;0
109;0;Friday;28;1;January;1;2022;0;0
110;6;Friday;28;1;January;1;2022;0;0
111;12;Friday;28;1;January;1;2022;0;0
112;18;Friday;28;1;January;1;2022;0;0
113;0;Saturday;29;1;January;1;2022;1;0
114;6;Saturday;29;1;January;1;2022;1;0
115;12;Saturday;29;1;January;1;2022;1;0
116;18;Saturday;29;1;January;1;2022;1;0
117;0;Sunday;30;1;January;1;2022;1;0
118;6;Sunday;30;1;January;1;2022;1;0
119;12;Sunday;30;1;January;1;2022;1;0
120;18;Sunday;30;1;January;1;2022;1;0
121;0;Tuesday;1;2;February;1;2022;0;0
122;6;Tuesday;1;2;February;1;2022;0;0
123;12;Tuesday;1;2;February;1;2022;0;0
124;18;Tuesday;1;2;February;1;2022;0;0
125;0;Wednesday;2;2;February;1;2022;0;0
126;6;Wednesday;2;2;February;1;2022;0;0
127;12;Wednesday;2;2;February;1;2022;0;0
128;18;Wednesday;2;2;February;1;2022;0;0
129;0;Thursday;3;2;February;1;2022;0;0
130;6;Thursday;3;2;February;1;2022;0;0
131;12;Thursday;3;2;February;1;2022;0;1
132;18;Thursday;3;2;February;1;2022;0;0
133;0;Friday;4;2;February;1;2022;0;0
134;6;Friday;4;2;February;1;2022;0;0
135;12;Friday;4;2;February;1;2022;0;0
136;18;Friday;4;2;February;1;2022;0;0
137;0;Saturday;5;2;February;1;2022;1;0
138;6;Saturday;5;2;February;1;2022;1;0
139;12;Saturday;5;2;February;1;2022;1;0
140;18;Saturday;5;2;February;1;2022;1;0
141;0;Sunday;6;2;February;1;2022;1;0
142;6;Sunday;6;2;February;1;2022;1;0
143;12;Sunday;6;2;February;1;2022;1;0
144;18;Sunday;6;2;February;1;2022;1;0
145;0;Monday;7;2;February;1;2022;0;0
146;6;Monday;7;2;February;1;2022;0;0
147;12;Monday;7;2;February;1;2022;0;0
148;18;Monday;7;2;February;1;2022;0;0
149;0;Tuesday;8;2;February;1;2022;0;0
150;6;Tuesday;8;2;February;1;2022;0;0
151;12;Tuesday;8;2;February;1;2022;0;0
152;18;Tuesday;8;2;February;1;2022;0;0
153;0;Wednesday;9;2;February;1;2022;0;0
154;6;Wednesday;9;2;February;1;2022;0;0
155;12;Wednesday;9;2;February;1;2022;0;0
156;18;Wednesday;9;2;February;1;2022;0;0
157;0;Thursday;10;2;February;1;2022;0;0
158;6;Thursday;10;2;February;1;2022;0;1
159;12;Thursday;10;2;February;1;2022;0;0
160;18;Thursday;10;2;February;1;2022;0;0
161;0;Friday;11;2;February;1;2022;0;0
162;6;Friday;11;2;February;1;2022;0;0
163;12;Friday;11;2;February;1;2022;0;0
164;18;Friday;11;2;February;1;2022;0;0
165;0;Saturday;12;2;February;1;2022;1;0
166;6;Saturday;12;2;February;1;2022;1;0
167;12;Saturday;12;2;February;1;2022;1;0
168;18;Saturday;12;2;February;1;2022;1;0
169;0;Sunday;13;2;February;1;2022;1;0
170;6;Sunday;13;2;February;1;2022;1;0
171;12;Sunday;13;2;February;1;2022;1;1
172;18;Sunday;13;2;February;1;2022;1;0
173;0;Monday;14;2;February;1;2022;0;0
174;6;Monday;14;2;February;1;2022;0;0
175;12;Monday;14;2;February;1;2022;0;0
176;18;Monday;14;2;February;1;2022;0;0
177;0;Tuesday;15;2;February;1;2022;0;0
178;6;Tuesday;15;2;February;1;2022;0;0
179;12;Tuesday;15;2;February;1;2022;0;0
180;18;Tuesday;15;2;February;1;2022;0;0
181;0;Wednesday;16;2;February;1;2022;0;0
182;6;Wednesday;16;2;February;1;2022;0;0
183;12;Wednesday;16;2;February;1;2022;0;0
184;18;Wednesday;16;2;February;1;2022;0;0
185;0;Thursday;17;2;February;1;2022;0;0
186;6;Thursday;17;2;February;1;2022;0;1
187;12;Thursday;17;2;February;1;2022;0;0
188;18;Thursday;17;2;February;1;2022;0;0
189;0;Friday;18;2;February;1;2022;0;0
190;6;Friday;18;2;February;1;2022;0;0
191;12;Friday;18;2;February;1;2022;0;0
192;18;Friday;18;2;February;1;2022;0;0
193;0;Saturday;19;2;February;1;2022;1;0
194;6;Saturday;19;2;February;1;2022;1;0
195;12;Saturday;19;2;February;1;2022;1;0
196;18;Saturday;19;2;February;1;2022;1;0
197;0;Sunday;20;2;February;1;2022;1;0
198;6;Sunday;20;2;February;1;2022;1;0
199;12;Sunday;20;2;February;1;2022;1;0
200;18;Sunday;20;2;February;1;2022;1;0
201;0;Monday;21;2;February;1;2022;0;0
202;6;Monday;21;2;February;1;2022;0;0
203;12;Monday;21;2;February;1;2022;0;0
204;18;Monday;21;2;February;1;2022;0;0
205;0;Tuesday;22;2;February;1;2022;0;0
206;6;Tuesday;22;2;February;1;2022;0;0
207;12;Tuesday;22;2;February;1;2022;0;1
208;18;Tuesday;22;2;February;1;2022;0;0
209;0;Wednesday;23;2;February;1;2022;0;0
210;6;Wednesday;23;2;February;1;2022;0;0
211;12;Wednesday;23;2;February;1;2022;0;0
212;18;Wednesday;23;2;February;1;2022;0;0
213;0;Thursday;24;2;February;1;2022;0;0
214;6;Thursday;24;2;February;1;2022;0;0
215;12;Thursday;24;2;February;1;2022;0;0
216;18;Thursday;24;2;February;1;2022;0;0
217;0;Friday;25;2;February;1;2022;0;0
218;6;Friday;25;2;February;1;2022;0;0
219;12;Friday;25;2;February;1;2022;0;0
220;18;Friday;25;2;February;1;2022;0;0
221;0;Saturday;26;2;February;1;2022;1;0
222;6;Saturday;26;2;February;1;2022;1;0
223;12;Saturday;26;2;February;1;2022;1;0
224;18;Saturday;26;2;February;1;2022;1;0
225;0;Sunday;27;2;February;1;2022;1;0
226;6;Sunday;27;2;February;1;2022;1;0
227;12;Sunday;27;2;February;1;2022;1;0
228;18;Sunday;27;2;February;1;2022;1;0
229;0;Monday;28;2;February;1;2022;0;0
230;6;Monday;28;2;February;1;2022;0;0
231;12;Monday;28;2;February;1;2022;0;0
232;18;Monday;28;2;February;1;2022;0;0
233;0;Tuesday;1;3;March;1;2022;0;0
234;6;Tuesday;1;3;March;1;2022;0;0
235;12;Tuesday;1;3;March;1;2022;0;0
236;18;Tuesday;1;3;March;1;2022;0;0
237;0;Wednesday;2;3;March;1;2022;0;0
238;6;Wednesday;2;3;March;1;2022;0;0
239;12;Wednesday;2;3;March;1;2022;0;0
240;18;Wednesday;2;3;March;1;2022;0;0
241;0;Thursday;3;3;March;1;2022;0;0
242;6;Thursday;3;3;March;1;2022;0;0
243;12;Thursday;3;3;March;1;2022;0;0
244;18;Thursday;3;3;March;1;2022;0;0
245;0;Friday;4;3;March;1;2022;0;0
246;6;Friday;4;3;March;1;2022;0;0
247;12;Friday;4;3;March;1;2022;0;0
248;18;Friday;4;3;March;1;2022;0;1
249;0;Saturday;5;3;March;1;2022;1;0
250;6;Saturday;5;3;March;1;2022;1;0
251;12;Saturday;5;3;March;1;2022;1;0
252;18;Saturday;5;3;March;1;2022;1;0
253;0;Sunday;6;3;March;1;2022;1;0
254;6;Sunday;6;3;March;1;2022;1;1
255;12;Sunday;6;3;March;1;2022;1;0
256;18;Sunday;6;3;March;1;2022;1;0
257;0;Monday;7;3;March;1;2022;0;0
258;6;Monday;7;3;March;1;2022;0;0
259;12;Monday;7;3;March;1;2022;0;0
260;18;Monday;7;3;March;1;2022;0;0
261;0;Tuesday;8;3;March;1;2022;0;0
262;6;Tuesday;8;3;March;1;2022;0;0
263;12;Tuesday;8;3;March;1;2022;0;0
264;18;Tuesday;8;3;March;1;2022;0;0
265;0;Wednesday;9;3;March;1;2022;0;0
266;6;Wednesday;9;3;March;1;2022;0;0
267;12;Wednesday;9;3;March;1;2022;0;0
268;18;Wednesday;9;3;March;1;2022;0;0
269;0;Thursday;10;3;March;1;2022;0;0
270;6;Thursday;10;3;March;1;2022;0;1
271;12;Thursday;10;3;March;1;2022;0;0
272;18;Thursday;10;3;March;1;2022;0;0
273;0;Friday;11;3;March;1;2022;0;0
274;6;Friday;11;3;March;1;2022;0;0
275;12;Friday;11;3;March;1;2022;0;0
276;18;Friday;11;3;March;1;2022;0;0
277;0;Saturday;12;3;March;1;2022;1;0
278;6;Saturday;12;3;March;1;2022;1;0
279;12;Saturday;12;3;March;1;2022;1;0
280;18;Saturday;12;3;March;1;2022;1;0
281;0;Sunday;13;3;March;1;2022;1;0
282;6;Sunday;13;3;March;1;2022;1;0
283;12;Sunday;13;3;March;1;2022;1;0
284;18;Sunday;13;3;March;1;2022;1;0
285;0;Monday;14;3;March;1;2022;0;0
286;6;Monday;14;3;March;1;2022;0;0
287;12;Monday;14;3;March;1;2022;0;0
288;18;Monday;14;3;March;1;2022;0;0
289;0;Tuesday;15;3;March;1;2022;0;0
290;6;Tuesday;15;3;March;1;2022;0;0
291;12;Tuesday;15;3;March;1;2022;0;0
292;18;Tuesday;15;3;March;1;2022;0;0
293;0;Wednesday;16;3;March;1;2022;0;0
294;6;Wednesday;16;3;March;1;2022;0;0
295;12;Wednesday;16;3;March;1;2022;0;0
296;18;Wednesday;16;3;March;1;2022;0;0
297;0;Thursday;17;3;March;1;2022;0;0
298;6;Thursday;17;3;March;1;2022;0;0
299;12;Thursday;17;3;March;1;2022;0;0
300;18;Thursday;17;3;March;1;2022;0;0
301;0;Friday;18;3;March;1;2022;0;0
302;6;Friday;18;3;March;1;2022;0;0
303;12;Friday;18;3;March;1;2022;0;0
304;18;Friday;18;3;March;1;2022;0;0
305;0;Saturday;19;3;March;1;2022;1;0
306;6;Saturday;19;3;March;1;2022;1;0
307;12;Saturday;19;3;March;1;2022;1;0
308;18;Saturday;19;3;March;1;2022;1;0
309;0;Sunday;20;3;March;1;2022;1;0
310;6;Sunday;20;3;March;1;2022;1;0
311;12;Sunday;20;3;March;1;2022;1;0
312;18;Sunday;20;3;March;1;2022;1;0
313;0;Monday;21;3;March;1;2022;0;0
314;6;Monday;21;3;March;1;2022;0;0
315;12;Monday;21;3;March;1;2022;0;0
316;18;Monday;21;3;March;1;2022;0;0
317;0;Tuesday;22;3;March;1;2022;0;0
318;6;Tuesday;22;3;March;1;2022;0;0
319;12;Tuesday;22;3;March;1;2022;0;0
320;18;Tuesday;22;3;March;1;2022;0;0
321;0;Wednesday;23;3;March;1;2022;0;0
322;6;Wednesday;23;3;March;1;2022;0;0
323;12;Wednesday;23;3;March;1;2022;0;0
324;18;Wednesday;23;3;March;1;2022;0;0
325;0;Thursday;24;3;March;1;2022;0;0
326;6;Thursday;24;3;March;1;2022;0;0
327;12;Thursday;24;3;March;1;2022;0;0
328;18;Thursday;24;3;March;1;2022;0;0
329;0;Friday;25;3;March;1;2022;0;0
330;6;Friday;25;3;March;1;2022;0;0
331;12;Friday;25;3;March;1;2022;0;0
332;18;Friday;25;3;March;1;2022;0;0
333;0;Saturday;26;3;March;1;2022;1;0
334;6;Saturday;26;3;March;1;2022;1;0
335;12;Saturday;26;3;March;1;2022;1;0
336;18;Saturday;26;3;March;1;2022;1;0
337;0;Sunday;27;3;March;1;2022;1;1
338;6;Sunday;27;3;March;1;2022;1;0
339;12;Sunday;27;3;March;1;2022;1;0
340;18;Sunday;27;3;March;1;2022;1;0
341;0;Monday;28;3;March;1;2022;0;0
342;6;Monday;28;3;March;1;2022;0;0
343;12;Monday;28;3;March;1;2022;0;0
344;18;Monday;28;3;March;1;2022;0;0
345;0;Tuesday;29;3;March;1;2022;0;0
346;6;Tuesday;29;3;March;1;2022;0;0
347;12;Tuesday;29;3;March;1;2022;0;0
348;18;Tuesday;29;3;March;1;2022;0;0
349;0;Wednesday;30;3;March;1;2022;0;0
350;6;Wednesday;30;3;March;1;2022;0;0
351;12;Wednesday;30;3;March;1;2022;0;0
352;18;Wednesday;30;3;March;1;2022;0;0
353;0;Friday;1;4;April;2;2022;0;0
354;6;Friday;1;4;April;2;2022;0;0
355;12;Friday;1;4;April;2;2022;0;0
356;18;Friday;1;4;April;2;2022;0;0
357;0;Saturday;2;4;April;2;2022;1;0
358;6;Saturday;2;4;April;2;2022;1;0
359;12;Saturday;2;4;April;2;2022;1;0
360;18;Saturday;2;4;April;2;2022;1;0
361;0;Sunday;3;4;April;2;2022;1;0
362;6;Sunday;3;4;April;2;2022;1;0
363;12;Sunday;3;4;April;2;2022;1;0
364;18;Sunday;3;4;April;2;2022;1;0
365;0;Monday;4;4;April;2;2022;0;0
366;6;Monday;4;4;April;2;2022;0;0
367;12;Monday;4;4;April;2;2022;0;0
368;18;Monday;4;4;April;2;2022;0;0
369;0;Tuesday;5;4;April;2;2022;0;0
370;6;Tuesday;5;4;April;2;2022;0;0
371;12;Tuesday;5;4;April;2;2022;0;0
372;18;Tuesday;5;4;April;2;2022;0;0
373;0;Wednesday;6;4;April;2;2022;0;0
374;6;Wednesday;6;4;April;2;2022;0;0
375;12;Wednesday;6;4;April;2;2022;0;0
376;18;Wednesday;6;4;April;2;2022;0;0
377;0;Thursday;7;4;April;2;2022;0;0
378;6;Thursday;7;4;April;2;2022;0;0
379;12;Thursday;7;4;April;2;2022;0;0
380;18;Thursday;7;4;April;2;2022;0;0
381;0;Friday;8;4;April;2;2022;0;0
382;6;Friday;8;4;April;2;2022;0;0
383;12;Friday;8;4;April;2;2022;0;0
384;18;Friday;8;4;April;2;2022;0;0
385;0;Saturday;9;4;April;2;2022;1;0
386;6;Saturday;9;4;April;2;2022;1;0
387;12;Saturday;9;4;April;2;2022;1;1
388;18;Saturday;9;4;April;2;2022;1;0
389;0;Sunday;10;4;April;2;2022;1;0
390;6;Sunday;10;4;April;2;2022;1;0
391;12;Sunday;10;4;April;2;2022;1;0
392;18;Sunday;10;4;April;2;2022;1;0
393;0;Monday;11;4;April;2;2022;0;0
394;6;Monday;11;4;April;2;2022;0;0
395;12;Monday;11;4;April;2;2022;0;0
396;18;Monday;11;4;April;2;2022;0;0
397;0;Tuesday;12;4;April;2;2022;0;0
398;6;Tuesday;12;4;April;2;2022;0;0
399;12;Tuesday;12;4;April;2;2022;0;0
400;18;Tuesday;12;4;April;2;2022;0;0
401;0;Wednesday;13;4;April;2;2022;0;0
402;6;Wednesday;13;4;April;2;2022;0;0
403;12;Wednesday;13;4;April;2;2022;0;0
404;18;Wednesday;13;4;April;2;2022;0;0
405;0;Thursday;14;4;April;2;2022;0;0
406;6;Thursday;14;4;April;2;2022;0;0
407;12;Thursday;14;4;April;2;2022;0;0
408;18;Thursday;14;4;April;2;2022;0;0
409;0;Friday;15;4;April;2;2022;0;0
410;6;Friday;15;4;April;2;2022;0;0
411;12;Friday;15;4;April;2;2022;0;0
412;18;Friday;15;4;April;2;2022;0;0
413;0;Saturday;16;4;April;2;2022;1;0
414;6;Saturday;16;4;April;2;2022;1;0
415;12;Saturday;16;4;April;2;2022;1;0
416;18;Saturday;16;4;April;2;2022;1;1
417;0;Sunday;17;4;April;2;2022;1;0
418;6;Sunday;17;4;April;2;2022;1;0
419;12;Sunday;17;4;April;2;2022;1;0
420;18;Sunday;17;4;April;2;2022;1;0
421;0;Monday;18;4;April;2;2022;0;0
422;6;Monday;18;4;April;2;2022;0;0
423;12;Monday;18;4;April;2;2022;0;0
424;18;Monday;18;4;April;2;2022;0;0
425;0;Tuesday;19;4;April;2;2022;0;0
426;6;Tuesday;19;4;April;2;2022;0;0
427;12;Tuesday;19;4;April;2;2022;0;0
428;18;Tuesday;19;4;April;2;2022;0;0
429;0;Wednesday;20;4;April;2;2022;0;0
430;6;Wednesday;20;4;April;2;2022;0;0
431;12;Wednesday;20;4;April;2;2022;0;0
432;18;Wednesday;20;4;April;2;2022;0;0
433;0;Thursday;21;4;April;2;2022;0;0
434;6;Thursday;21;4;April;2;2022;0;0
435;12;Thursday;21;4;April;2;2022;0;0
436;18;Thursday;21;4;April;2;2022;0;0
437;0;Friday;22;4;April;2;2022;0;0
438;6;Friday;22;4;April;2;2022;0;0
439;12;Friday;22;4;April;2;2022;0;0
440;18;Friday;22;4;April;2;2022;0;0
441;0;Saturday;23;4;April;2;2022;1;0
442;6;Saturday;23;4;April;2;2022;1;0
443;12;Saturday;23;4;April;2;2022;1;0
444;18;Saturday;23;4;April;2;2022;1;0
445;0;Sunday;24;4;April;2;2022;1;0
446;6;Sunday;24;4;April;2;2022;1;0
447;12;Sunday;24;4;April;2;2022;1;0
448;18;Sunday;24;4;April;2;2022;1;0
449;0;Monday;25;4;April;2;2022;0;0
450;6;Monday;25;4;April;2;2022;0;0
451;12;Monday;25;4;April;2;2022;0;0
452;18;Monday;25;4;April;2;2022;0;0
453;0;Tuesday;26;4;April;2;2022;0;0
454;6;Tuesday;26;4;April;2;2022;0;0
455;12;Tuesday;26;4;April;2;2022;0;0
456;18;Tuesday;26;4;April;2;2022;0;0
457;0;Wednesday;27;4;April;2;2022;0;0
458;6;Wednesday;27;4;April;2;2022;0;0
459;12;Wednesday;27;4;April;2;2022;0;0
460;18;Wednesday;27;4;April;2;2022;0;0
461;0;Thursday;28;4;April;2;2022;0;0
462;6;Thursday;28;4;April;2;2022;0;0
463;12;Thursday;28;4;April;2;2022;0;0
464;18;Thursday;28;4;April;2;2022;0;0
465;0;Friday;29;4;April;2;2022;0;0
466;6;Friday;29;4;April;2;2022;0;0
467;12;Friday;29;4;April;2;2022;0;0
468;18;Friday;29;4;April;2;2022;0;0
469;0;Saturday;30;4;April;2;2022;1;0
470;6;Saturday;30;4;April;2;2022;1;0
471;12;Saturday;30;4;April;2;2022;1;0
472;18;Saturday;30;4;April;2;2022;1;0
473;0;Sunday;1;5;May;2;2022;1;0
474;6;Sunday;1;5;May;2;2022;1;0
475;12;Sunday;1;5;May;2;2022;1;0
476;18;Sunday;1;5;May;2;2022;1;0
477;0;Monday;2;5;May;2;2022;0;0
478;6;Monday;2;5;May;2;2022;0;0
479;12;Monday;2;5;May;2;2022;0;0
480;18;Monday;2;5;May;2;2022;0;0
481;0;Tuesday;3;5;May;2;2022;0;0
482;6;Tuesday;3;5;May;2;2022;0;0
483;12;Tuesday;3;5;May;2;2022;0;0
484;18;Tuesday;3;5;May;2;2022;0;0
485;0;Wednesday;4;5;May;2;2022;0;0
486;6;Wednesday;4;5;May;2;2022;0;0
487;12;Wednesday;4;5;May;2;2022;0;0
488;18;Wednesday;4;5;May;2;2022;0;0
489;0;Thursday;5;5;May;2;2022;0;0
490;6;Thursday;5;5;May;2;2022;0;1
491;12;Thursday;5;5;May;2;2022;0;1
492;18;Thursday;5;5;May;2;2022;0;0
493;0;Friday;6;5;May;2;2022;0;0
494;6;Friday;6;5;May;2;2022;0;0
495;12;Friday;6;5;May;2;2022;0;0
496;18;Friday;6;5;May;2;2022;0;0
497;0;Saturday;7;5;May;2;2022;1;0
498;6;Saturday;7;5;May;2;2022;1;0
499;12;Saturday;7;5;May;2;2022;1;1
500;18;Saturday;7;5;May;2;2022;1;0
501;0;Sunday;8;5;May;2;2022;1;0
502;6;Sunday;8;5;May;2;2022;1;0
503;12;Sunday;8;5;May;2;2022;1;0
504;18;Sunday;8;5;May;2;2022;1;0
505;0;Monday;9;5;May;2;2022;0;0
506;6;Monday;9;5;May;2;2022;0;1
507;12;Monday;9;5;May;2;2022;0;0
508;18;Monday;9;5;May;2;2022;0;0
509;0;Tuesday;10;5;May;2;2022;0;0
510;6;Tuesday;10;5;May;2;2022;0;0
511;12;Tuesday;10;5;May;2;2022;0;0
512;18;Tuesday;10;5;May;2;2022;0;0
513;0;Wednesday;11;5;May;2;2022;0;0
514;6;Wednesday;11;5;May;2;2022;0;0
515;12;Wednesday;11;5;May;2;2022;0;0
516;18;Wednesday;11;5;May;2;2022;0;0
517;0;Thursday;12;5;May;2;2022;0;0
518;6;Thursday;12;5;May;2;2022;0;0
519;12;Thursday;12;5;May;2;2022;0;0
520;18;Thursday;12;5;May;2;2022;0;0
521;0;Friday;13;5;May;2;2022;0;0
522;6;Friday;13;5;May;2;2022;0;0
523;12;Friday;13;5;May;2;2022;0;0
524;18;Friday;13;5;May;2;2022;0;0
525;0;Saturday;14;5;May;2;2022;1;0
526;6;Saturday;14;5;May;2;2022;1;1
527;12;Saturday;14;5;May;2;2022;1;0
528;18;Saturday;14;5;May;2;2022;1;0
529;0;Sunday;15;5;May;2;2022;1;0
530;6;Sunday;15;5;May;2;2022;1;0
531;12;Sunday;15;5;May;2;2022;1;0
532;18;Sunday;15;5;May;2;2022;1;0
533;0;Monday;16;5;May;2;2022;0;0
534;6;Monday;16;5;May;2;2022;0;0
535;12;Monday;16;5;May;2;2022;0;0
536;18;Monday;16;5;May;2;2022;0;0
537;0;Tuesday;17;5;May;2;2022;0;0
538;6;Tuesday;17;5;May;2;2022;0;0
539;12;Tuesday;17;5;May;2;2022;0;0
540;18;Tuesday;17;5;May;2;2022;0;0
541;0;Wednesday;18;5;May;2;2022;0;0
542;6;Wednesday;18;5;May;2;2022;0;1
543;12;Wednesday;18;5;May;2;2022;0;1
544;18;Wednesday;18;5;May;2;2022;0;0
545;0;Thursday;19;5;May;2;2022;0;0
546;6;Thursday;19;5;May;2;2022;0;0
547;12;Thursday;19;5;May;2;2022;0;0
548;18;Thursday;19;5;May;2;2022;0;0
549;0;Friday;20;5;May;2;2022;0;0
550;6;Friday;20;5;May;2;2022;0;0
551;12;Friday;20;5;May;2;2022;0;0
552;18;Friday;20;5;May;2;2022;0;0
553;0;Saturday;21;5;May;2;2022;1;0
554;6;Saturday;21;5;May;2;2022;1;0
555;12;Saturday;21;5;May;2;2022;1;0
556;18;Saturday;21;5;May;2;2022;1;0
557;0;Sunday;22;5;May;2;2022;1;0
558;6;Sunday;22;5;May;2;2022;1;0
559;12;Sunday;22;5;May;2;2022;1;0
560;18;Sunday;22;5;May;2;2022;1;0
561;0;Monday;23;5;May;2;2022;0;0
562;6;Monday;23;5;May;2;2022;0;0
563;12;Monday;23;5;May;2;2022;0;0
564;18;Monday;23;5;May;2;2022;0;0
565;0;Tuesday;24;5;May;2;2022;0;1
566;6;Tuesday;24;5;May;2;2022;0;0
567;12;Tuesday;24;5;May;2;2022;0;0
568;18;Tuesday;24;5;May;2;2022;0;0
569;0;Wednesday;25;5;May;2;2022;0;0
570;6;Wednesday;25;5;May;2;2022;0;0
571;12;Wednesday;25;5;May;2;2022;0;0
572;18;Wednesday;25;5;May;2;2022;0;0
573;0;Thursday;26;5;May;2;2022;0;0
574;6;Thursday;26;5;May;2;2022;0;0
575;12;Thursday;26;5;May;2;2022;0;0
576;18;Thursday;26;5;May;2;2022;0;0
577;0;Friday;27;5;May;2;2022;0;0
578;6;Friday;27;5;May;2;2022;0;0
579;12;Friday;27;5;May;2;2022;0;0
580;18;Friday;27;5;May;2;2022;0;0
581;0;Saturday;28;5;May;2;2022;1;0
582;6;Saturday;28;5;May;2;2022;1;0
583;12;Saturday;28;5;May;2;2022;1;0
